Tweet_number,rawContent,timestamp,ID,replyCount,retweetCount,likeCount
914,"Before Fred Trump decided upon #bonespurs, what other contenders were in the running for Donald Trump’s reason for draft deferment?",2018-12-26 23:47:05+00:00,1.08E+18,1397,420,1974
915,"In dramatic surprise visit to Iraq, Trump assures troops that ""Heather Locklear was very very interested, believe me, this was during the 'Dynasty' years, before Melrose."" https://t.co/G5b5LSN5FM",2018-12-26 23:45:42+00:00,1.08E+18,74,203,1925
916,Donald and Melania Trump make surprise visit to US troops in Iraq https://t.co/w1cq6BEjv2 via @nypost,2018-12-26 23:44:46+00:00,1.08E+18,1274,2721,16040
917,"Wow, looks like the troops are really upset with Trump for pulling their buddies out of Afghanistan &amp; Syria. https://t.co/7En7IqRB1J",2018-12-26 23:33:21+00:00,1.08E+18,311,3507,11110
918,"“The military has no authority, no authorization, no money to build a wall and they won’t get it. We’re not going to use the US military to build a wall for this President. We need the military to be, frankly, in Syria,” Dem @RepGaramendi on Trump getting money for a border wall. https://t.co/sQrobX6p9v",2018-12-26 23:29:52+00:00,1.08E+18,365,574,2238
919,"Trump will be lucky if history rates him even close to Hoover. Panic &amp; conflict will be his legacy. The stock market is the canary in the mine, among other warning signs. https://t.co/QaIWrEcvbs",2018-12-26 23:28:45+00:00,1.08E+18,306,545,1736
920,Trump’s grossly indulgent self-promotion via video posted on Twitter endangers the lives of US Navy Seals.  https://t.co/h9LPopvx3s,2018-12-26 23:24:04+00:00,1.08E+18,226,1083,2019
921,"Trump ""is shutting down the Government because he enjoys the chaos""

""The shutdown is not the means to a political end"" it ""is the end itself"" - @davidfrum https://t.co/eJSXctKkbn",2018-12-26 23:18:11+00:00,1.08E+18,229,965,3086
922,"Gee, wonder why Trump finally took an impromptu trip to Iraq for like half an hour after not visiting troops in a war zone during the past 2 years? Pretty damn obvious that he needed a PR win after losing Mattis and furloughing federal workers for Christmas. Reeks of desperation.",2018-12-26 23:16:55+00:00,1.08E+18,173,816,3695
923,"Genius move by Obama, creating a delayed effect with his policies following some Trump-inspired Dow pullbacks",2018-12-26 23:09:58+00:00,1.08E+18,137,481,2115
924,"Trump starts a new tradition of lyin’ to the troops for the holidays. 

https://t.co/Z4QdF3qVY0",2018-12-26 23:09:38+00:00,1.08E+18,116,1187,3026
925,Trump flies to Iraq a week after pulling troops from Syria just like he flies to Puerto Rico weeks after a hurricane and shoots paper towels into the crowd... He’s always trying to pass a test he’s already failed...,2018-12-26 23:09:38+00:00,1.08E+18,159,1375,4529
926,"You have got to be kidding me! 
-&gt; Trump lawyers, citing shutdown, ask court for delay in emoluments case https://t.co/gvgsLBKVoA",2018-12-26 23:08:46+00:00,1.08E+18,443,2267,3747
927,"We have a con man as AG: Whitaker, the acting AG, claimed that he was an Academic All-American while playing football at the University of Iowa. But he was not. 

Tell Congress to demand Trump #FireWhitaker here: https://t.co/2lm9J4XThf

https://t.co/tQwMaztJLI",2018-12-26 23:06:57+00:00,1.08E+18,154,1086,1793
928,"Trump to the troops in Iraq:
""You haven’t gotten [a raise] in more than ten years. More than ten years. And we got you a big one. I got you a big one....I said no. Make it ten percent. Make it more than ten percent. Because it’s been a long time.""
Just FYI, none of this is true.",2018-12-26 23:03:16+00:00,1.08E+18,3716,27966,82522
929,Dear Media: Don't praise Trump for doing his job. Don't attack him for it. Just report the news. It's not all a horse race.,2018-12-26 22:53:17+00:00,1.08E+18,93,887,5440
930,"""Absolutely,"" President Trump says when asked if he had any concerns about visiting Iraq.

""I had concerns for the institution of the presidency — not for myself, personally. I had concerns for the first lady, I will tell you,"" he adds https://t.co/kMrkocJw8T https://t.co/iMqtfvNrXM",2018-12-26 22:47:02+00:00,1.08E+18,1348,392,1624
931,"""We have appropriated money for improved border security. Last year, it was nearly $1.4 billion. And nowhere near all of it has been spent. So he's asking for American taxpayer dollars, not for the Mexican government to pay for it."" - Rep. Heck on Trump defending the shutdown https://t.co/ZXmBGa0i3l",2018-12-26 22:34:38+00:00,1.08E+18,243,451,1282
932,"Lastly -- here's how Trump re-enacted conversations with his military leaders/advisers about leaving Syria which concludes with him saying, ""Nope. I gave you a lot of 'six months.'"" It was too complicated for a series of tweets so just read the attached. https://t.co/RGlftMB3tn",2018-12-26 22:32:20+00:00,1.08E+18,298,761,2268
933,Paul Ryan came to Congress as a Jack Kemp conservative and will depart as a Donald Trump Republican https://t.co/8jCpd2YkjT,2018-12-26 22:30:05+00:00,1.08E+18,619,1135,3166
934,"The only reason Donald Trump is in Iraq right now is that his people found out he’s the first “president” since 2002 not to be with the troops on Christmas Day.

Trump does not care about the military. He does not care about us veterans.

We are props for his ego. Period.",2018-12-26 22:25:51+00:00,1.08E+18,226,1069,5947
935,"Donald Trump going to a combat zone and the praise he gets is the epitome of, “The soft bigotry of low expectations.”",2018-12-26 22:24:22+00:00,1.08E+18,154,903,4457
936,"@soledadobrien Yes, Ma’am. Trump read this tweet when it was posted and time-traveled himself back to yesterday and flew to Iraq. Genius take.",2018-12-26 22:20:54+00:00,1.08E+18,1313,3659,19237
937,"Powerful moment - Member of United States Army told the President he came back into the military because of him. And President Trump responded, “And I am here because of you.” I met him after and he gave me the patch from his arm. Incredible. #TrumpTroopsVisit https://t.co/WmQf3b2K8X",2018-12-26 22:15:18+00:00,1.08E+18,5165,12342,50468
938,"U know what sucks?

1. All the Trump haters who prematurely attacked him for not visiting the troops while he was secretly on his way to visit the troops.

2. All the Trump worshippers who are acting today like he's the very first President to EVER visit the troops at Christmas.",2018-12-26 22:10:25+00:00,1.08E+18,2557,722,6865
939,"President Trump in Iraq: ""These people are going to have to start doing a lot of their own work and they're going to have to start paying for it because the United States cannot continue to be the policeman of the world."" A new era!",2018-12-26 22:09:11+00:00,1.08E+18,101,528,2039
940,This is your occasional reminder that Trump is violating all kinds of norms when he talks like this in front of the troops and it’s pretty repellent.,2018-12-26 22:07:16+00:00,1.08E+18,118,1070,3656
941,"Make no mistake, trump has been a coward his entire life. Nothing has changed. He was no doubt scared out of his mind on this trip but was told that he had to do this or face defeat in 2020. Still a coward. Still spineless. and still a weak ass punk.",2018-12-26 22:06:06+00:00,1.08E+18,95,448,1403
942,"Troops are prohibited from ""politicking"" in uniform. Trump is putting them in an incredibly awkward and uncomfortable position here, because -- unlike Trump -- most of these men and women actually care about abiding by rules and laws.",2018-12-26 22:00:22+00:00,1.08E+18,287,1396,3442
943,Trump then makes two flagrant lies in a row: 1) He said the US military got its first pay raise in 10 years. FACT: The military has received a pay increase each year except for '83 and that was a technical glitch. @PolitiFact rated it Pants on Fire. https://t.co/MvE0T8NOQH,2018-12-26 21:59:33+00:00,1.08E+18,355,5211,9875
944,Before @realDonaldTrump’s photo op in Iraq he was a clear and present danger to the United States. After Trump’s photo op in Iraq he is STILL the same clear and present danger. This changes nothing.,2018-12-26 21:59:06+00:00,1.08E+18,102,969,3382
945,"Trump secretly leaves the Country and the Dow jumps over 1,000 points in biggest gain ever.....just sayin😂

Wonder what happens if we change the locks🤔",2018-12-26 21:52:41+00:00,1.08E+18,94,854,3523
946,"""It took him 706 days, but it finally happened: Donald Trump visited troops in a combat zone.. an unannounced 3-hour trip to Al Asad Air Base in Iraq... happening at the tail-end of a long holiday weekend, one he spent..alone in the WH, tweeting out his grievances""- @Elise_Jordan https://t.co/Z26rx35K32",2018-12-26 21:50:27+00:00,1.08E+18,320,400,1321
947,"Brian McKeon, ex-acting Under Secretary of State for Policy, on Trump's claim that ISIS is defeated: ""The president's wrong about that, so he's either ignoring the intelligence he's being given, or he's just making up facts."" @MSNBC",2018-12-26 21:50:05+00:00,1.08E+18,177,1584,3609
948,"Trump to soldiers deployed in Iraq: ""When you think about it, you’re fighting for borders in other countries! And they don’t want to fight, the Democrats, for the border of our country. It doesn’t make a lot of sense.""",2018-12-26 21:48:08+00:00,1.08E+18,72,292,678
949,"trump goes 2 Baghdad 4 photo op with🇺🇸Troops. Is their correlation between trump acting🤪,Stock Market tanking, &amp; his first 3 hr Visit. Made Stock Market Soar,him look Sane. Change Location,Change Story,but He’s Still same psychotic Liar,Crook,Draft Dodger.#WagTheDog #NoWall",2018-12-26 21:47:15+00:00,1.08E+18,687,859,5989
950,"President Trump has consistently shown a deep admiration and respect for our troops—whether or not the cameras are on—and his trip overseas today is just the latest example. Our military can have confidence they have a determined ally in this WH, as they deserve. God bless them!",2018-12-26 21:46:19+00:00,1.08E+18,3014,3839,15077
951,Happening soon... I'll be filling in for Wolf on @CNNSitRoom at the top of the hour. Joining us will be @RepGaramendi and @RepDennyHeck to discuss Trump's surprise trip to Iraq.  See you in a few...,2018-12-26 21:45:43+00:00,1.08E+18,266,142,1279
952,Trump spent about 35 minutes in the safest possible location Iraq and then skedaddled the fuck out of there pronto so now our feckless media is going to fall all over itself declaring him to be the most presidential president to ever preside over a presidency. hand me a barf bag,2018-12-26 21:44:11+00:00,1.08E+18,441,2456,10189
953,"How many people's hearts sank when they saw the Dow went up 1,000 points because they really hoped Trump had plunged us into a bear market that would cause GOP legislators to turn on him and support removal after impeachment?",2018-12-26 21:38:30+00:00,1.08E+18,1625,740,4563
954,"Donald Trump Bone Spurs Diagnosis Was Favor From Doctor to Fred Trump, Says Podiatrist's Daughter  HHmmmmmm🤔 https://t.co/atSIyapg5Q",2018-12-26 21:32:33+00:00,1.08E+18,253,494,2282
955,"Trump and Melania are in Iraq doing damage control. Jared and Ivanka are vacationing on our dime. 

Where. Is. Barron? And who is watching him? He's 12.",2018-12-26 21:31:51+00:00,1.08E+18,166,264,1533
956,"Trump supporters are no longer Americans in my eyes.

They're cult followers.

They cry when you say one word about their dear leader but turn a blind eye to-

Dead children
Separated families
Russia influence
Loss of their health care
Unjust tax laws
Shutting down the government",2018-12-26 21:26:58+00:00,1.08E+18,107,884,2359
957,"We have LONG called on Trump to visit troops in a combat zone, said it was important, and we are glad he finally got around to it. It is the right thing to do. But, make no mistake, he had to be shamed into doing so.",2018-12-26 21:26:42+00:00,1.08E+18,972,5369,22031
958,"I hope President Trump will not do in Syria what Obama did in Iraq -- which led to the rise of ISIS. 

We also must not abandon our Kurdish allies who have fought so hard by our side in Syria.",2018-12-26 21:25:14+00:00,1.08E+18,950,355,1730
959,Trump did a normal thing. He visited the troops. That’s a good thing. But let’s be clear: It doesn’t make him any more normal. It doesn’t mean he’ll be any better. It actually may be another sign of his escalating desperation.,2018-12-26 21:22:11+00:00,1.08E+18,221,755,2965
960,Overheard: “The only person Trump ever hired who was actually qualified to do their job was Stormy Daniels.”,2018-12-26 21:13:02+00:00,1.08E+18,1819,22571,110308
